date,product,category,region,base_price,discount_pct,competitor_price,units_sold,revenue,cost,profit
2025-12-31T05:00:56.199Z,Tablet,Electronics,West,25000,30,26783.22,2,35000,39763.79,-4763.79
2025-04-05T05:00:56.199Z,Air Conditioner,Appliances,North,42000,40,37087.9,2,50400,76864.52,-26464.52
2025-05-06T05:00:56.199Z,Tablet,Electronics,West,25000,10,21282.16,7,157500,128381.99,29118.01
2025-06-23T05:00:56.199Z,Wireless Mouse,Accessories,North,1200,30,1153.97,14,11760,8989.22,2770.78
2025-01-26T05:00:56.199Z,Laptop,Electronics,North,50000,0,44634.5,2,100000,71688.86,28311.14
2025-10-30T05:00:56.200Z,Fitness Band,Wearables,East,3500,20,3991.39,13,36400,25468.55,10931.45
2025-10-20T05:00:56.200Z,Fitness Band,Wearables,East,3500,40,3695.11,6,12600,12757.13,-157.13
2025-05-19T05:00:56.200Z,Smart Glasses,Wearables,West,12000,40,13707.74,19,136800,160467.61,-23667.61
2025-11-16T05:00:56.200Z,Wireless Mouse,Accessories,West,1200,10,1240.13,14,15120,8175.3,6944.7
2026-01-14T05:00:56.200Z,Refrigerator,Appliances,North,45000,40,47109.7,3,81000,110343.13,-29343.13
2025-04-02T05:00:56.200Z,Keyboard,Accessories,West,1800,40,1632.41,31,33480,31213.54,2266.46
2025-03-01T05:00:56.200Z,Refrigerator,Appliances,West,45000,20,49165.55,5,180000,195739.38,-15739.38
2025-12-25T05:00:56.200Z,Microwave Oven,Appliances,South,15000,5,15957.7,6,85500,74976.1,10523.9
2025-08-02T05:00:56.200Z,Wireless Mouse,Accessories,Central,1200,10,1098.74,9,9720,5845.84,3874.16
2025-03-28T05:00:56.200Z,Washing Machine,Appliances,South,30000,30,26934.12,2,42000,47000.27,-5000.27
2025-12-12T05:00:56.200Z,Power Bank,Accessories,West,2500,10,2639.47,13,29250,17192.61,12057.39
2025-08-18T05:00:56.200Z,Fitness Band,Wearables,Central,3500,10,3244.3,4,12600,8637.22,3962.78
2025-03-25T05:00:56.200Z,Air Conditioner,Appliances,South,42000,30,46438.08,3,88200,112083.71,-23883.71
2025-12-18T05:00:56.200Z,Microwave Oven,Appliances,South,15000,15,13317.06,3,38250,35128.22,3121.78
2025-03-05T05:00:56.200Z,Mobile,Electronics,East,20000,5,21548.94,4,76000,57623.83,18376.17
2025-12-26T05:00:56.200Z,Smartwatch,Electronics,South,8000,40,7929.11,10,48000,54291.51,-6291.51
2025-03-18T05:00:56.200Z,Premium Mobile,Electronics,North,40000,15,34431.98,8,272000,223612.61,48387.39
2025-07-30T05:00:56.201Z,Smart Glasses,Wearables,West,12000,0,11979.41,10,120000,81249.97,38750.03
2025-06-24T05:00:56.201Z,Smartwatch,Electronics,Central,8000,10,7049.39,2,14400,10106.37,4293.63
2025-05-10T05:00:56.201Z,Premium Mobile,Electronics,North,40000,5,42869.37,13,494000,410069.1,83930.9
2025-06-08T05:00:56.201Z,Headphones,Electronics,East,3000,0,3298.12,5,15000,9925.3,5074.7
2025-01-22T05:00:56.201Z,Headphones,Electronics,East,3000,10,3340.95,2,5400,3534.63,1865.37
2026-01-11T05:00:56.201Z,Washing Machine,Appliances,West,30000,20,25736.6,4,96000,101314.82,-5314.82
2025-06-22T05:00:56.201Z,Mobile,Electronics,South,20000,5,20588.1,3,57000,46275.52,10724.48
2025-06-28T05:00:56.201Z,Smartwatch,Electronics,West,8000,25,6900.86,5,30000,28154.12,1845.88
2025-07-01T05:00:56.201Z,Keyboard,Accessories,West,1800,10,1746.04,23,37260,22275.9,14984.1
2025-03-08T05:00:56.201Z,Washing Machine,Appliances,Central,30000,25,34009.79,6,135000,159658.85,-24658.85
2025-05-22T05:00:56.201Z,Microwave Oven,Appliances,West,15000,25,13007.44,3,33750,35535.13,-1785.13
2025-12-04T05:00:56.201Z,Air Conditioner,Appliances,Central,42000,20,47107.74,2,67200,69841.87,-2641.87
2025-09-03T05:00:56.201Z,Headphones,Electronics,South,3000,0,3268.75,3,9000,5886.32,3113.68
2025-02-01T05:00:56.201Z,Fitness Band,Wearables,North,3500,30,3082.11,5,12250,10400.76,1849.24
2025-08-12T05:00:56.201Z,Power Bank,Accessories,West,2500,20,2304.22,30,60000,44902.71,15097.29
2025-03-27T05:00:56.201Z,Premium Mobile,Electronics,West,40000,10,42218.26,2,72000,57355.07,14644.93
2025-05-20T05:00:56.202Z,Air Conditioner,Appliances,East,42000,5,47399.76,2,79800,77373.38,2426.62
2025-10-24T05:00:56.202Z,Smart Glasses,Wearables,Central,12000,40,10429.65,17,122400,142129.93,-19729.93
2025-02-13T05:00:56.202Z,Headphones,Electronics,South,3000,30,3006.11,9,18900,17902.55,997.45
2025-08-11T05:00:56.202Z,Power Bank,Accessories,West,2500,25,2619.59,34,63750,48290.27,15459.73
2025-12-25T05:00:56.202Z,Bluetooth Speaker,Electronics,East,4500,40,4174.39,7,18900,20672.65,-1772.65
2025-04-10T05:00:56.202Z,Air Conditioner,Appliances,Central,42000,15,44986.73,5,178500,168947.45,9552.55
2025-03-26T05:00:56.202Z,Microwave Oven,Appliances,North,15000,15,16590.43,3,38250,36594.78,1655.22
2025-09-18T05:00:56.202Z,Refrigerator,Appliances,South,45000,15,43464.99,3,114750,120519.29,-5769.29
2025-10-05T05:00:56.202Z,Power Bank,Accessories,Central,2500,0,2592.17,12,30000,16613.18,13386.82
2025-09-02T05:00:56.202Z,Washing Machine,Appliances,North,30000,30,28852.56,7,147000,175786.4,-28786.4
2025-06-30T05:00:56.202Z,Keyboard,Accessories,West,1800,40,1805.5,35,37800,31971.7,5828.3
2025-12-21T05:00:56.202Z,Gaming Laptop,Electronics,West,75000,40,80209.1,4,180000,227865.92,-47865.92
2025-11-15T05:00:56.202Z,Smartwatch,Electronics,North,8000,20,7859.66,8,51200,44948.89,6251.11
2025-12-23T05:00:56.202Z,Wireless Mouse,Accessories,West,1200,5,1037.95,5,5700,3039.84,2660.16
2025-03-15T05:00:56.202Z,Washing Machine,Appliances,East,30000,0,31349.19,1,30000,25114.97,4885.03
2025-09-09T05:00:56.202Z,Fitness Band,Wearables,North,3500,40,3666.66,7,14700,15366.53,-666.53
2025-06-01T05:00:56.202Z,Premium Mobile,Electronics,West,40000,25,43031.21,7,210000,206259.4,3740.6
2025-01-20T05:00:56.203Z,Fitness Band,Wearables,Central,3500,15,3315.91,11,32725,22708.87,10016.13
2025-11-02T05:00:56.203Z,Wireless Mouse,Accessories,Central,1200,15,1102.33,14,14280,8088.62,6191.38
2026-01-01T05:00:56.203Z,Keyboard,Accessories,South,1800,20,1552.48,29,41760,27049.18,14710.82
2025-06-27T05:00:56.203Z,Smart Glasses,Wearables,South,12000,10,13552.82,5,54000,44678.97,9321.03
2025-01-19T05:00:56.203Z,Wireless Mouse,Accessories,Central,1200,0,1085.34,5,6000,2896.45,3103.55
2025-12-25T05:00:56.203Z,Power Bank,Accessories,East,2500,0,2305.23,12,30000,18073.22,11926.78
2025-10-03T05:00:56.203Z,Bluetooth Speaker,Electronics,South,4500,15,4567.66,3,11475,8216.07,3258.93
2025-12-13T05:00:56.203Z,Microwave Oven,Appliances,South,15000,5,13487.42,2,28500,23670.43,4829.57
2025-07-29T05:00:56.206Z,Power Bank,Accessories,West,2500,0,2218.4,9,22500,12058.89,10441.11
2025-03-11T05:00:56.206Z,Refrigerator,Appliances,Central,45000,20,45282.33,8,288000,286831.09,1168.91
2025-08-25T05:00:56.206Z,Smart Glasses,Wearables,West,12000,40,12297.37,10,72000,84074.03,-12074.03
2025-05-24T05:00:56.206Z,Bluetooth Speaker,Electronics,North,4500,10,3952.88,5,20250,14152.55,6097.45
2025-07-23T05:00:56.206Z,Smart Glasses,Wearables,South,12000,40,12421.23,23,165600,213101.1,-47501.1
2025-02-10T05:00:56.206Z,Premium Mobile,Electronics,West,40000,15,37795.12,3,102000,90492.12,11507.88
2025-12-04T05:00:56.206Z,Microwave Oven,Appliances,East,15000,30,15388.51,1,10500,12386.16,-1886.16
2025-07-01T05:00:56.206Z,Wireless Mouse,Accessories,Central,1200,25,1044.93,17,15300,10753.25,4546.75
2025-07-27T05:00:56.206Z,Washing Machine,Appliances,Central,30000,30,31689.13,5,105000,133068.31,-28068.31
2025-04-02T05:00:56.206Z,Fitness Band,Wearables,North,3500,15,3373.53,13,38675,25377.02,13297.98
2025-10-17T05:00:56.206Z,Refrigerator,Appliances,Central,45000,10,49433.35,5,202500,187734.69,14765.31
2025-10-01T05:00:56.206Z,Fitness Band,Wearables,West,3500,20,3092.43,18,50400,39424.7,10975.3
2025-05-06T05:00:56.206Z,Laptop,Electronics,North,50000,30,47579.46,7,245000,256510.24,-11510.24
2025-07-17T05:00:56.207Z,Microwave Oven,Appliances,West,15000,25,17172.41,6,67500,77868.69,-10368.69
2025-12-19T05:00:56.207Z,Power Bank,Accessories,North,2500,40,2799.88,17,25500,23829.21,1670.79
2025-11-24T05:00:56.207Z,Smart Glasses,Wearables,South,12000,10,11201.21,15,162000,134444,27556
2025-08-18T05:00:56.207Z,Washing Machine,Appliances,Central,30000,20,27310.55,8,192000,192993.17,-993.17
2025-02-05T05:00:56.207Z,Smartwatch,Electronics,West,8000,40,8848.55,2,9600,10413.24,-813.24
2025-09-26T05:00:56.207Z,Washing Machine,Appliances,Central,30000,0,25653.24,1,30000,24795,5205
2025-12-28T05:00:56.207Z,Fitness Band,Wearables,South,3500,10,3714.32,17,53550,33955.95,19594.05
2025-09-20T05:00:56.207Z,Smart Glasses,Wearables,North,12000,10,11004.05,7,75600,58575.16,17024.84
2025-04-16T05:00:56.207Z,Fitness Band,Wearables,South,3500,30,3832.88,10,24500,20891.1,3608.9
2025-01-25T05:00:56.207Z,Wireless Mouse,Accessories,North,1200,30,1105.23,29,24360,17280.61,7079.39
2025-07-04T05:00:56.207Z,Smartwatch,Electronics,West,8000,20,7176.23,6,38400,33972.88,4427.12
2025-04-11T05:00:56.207Z,Laptop,Electronics,South,50000,15,50658.27,1,42500,37646.96,4853.04
2025-02-27T05:00:56.207Z,Smartwatch,Electronics,North,8000,10,9189.95,9,64800,46796.8,18003.2
2025-08-27T05:00:56.207Z,Air Conditioner,Appliances,West,42000,20,37990.95,3,100800,110049.11,-9249.11
2025-12-21T05:00:56.207Z,Air Conditioner,Appliances,East,42000,5,47540.28,5,199500,177441.87,22058.13
2025-10-25T05:00:56.207Z,Keyboard,Accessories,Central,1800,25,2058.69,20,27000,19573.06,7426.94
2025-05-19T05:00:56.208Z,Power Bank,Accessories,Central,2500,30,2192.9,21,36750,31497.03,5252.97
2025-02-19T05:00:56.208Z,Laptop,Electronics,East,50000,10,54922.75,7,315000,276637.29,38362.71
2025-11-26T05:00:56.208Z,Microwave Oven,Appliances,Central,15000,40,13947.3,5,45000,60028.69,-15028.69
2025-09-12T05:00:56.208Z,Gaming Laptop,Electronics,North,75000,25,71574.81,6,337500,378620.32,-41120.32
2026-01-17T05:00:56.208Z,Washing Machine,Appliances,North,30000,40,26151.38,2,36000,46380.05,-10380.05
2025-12-25T05:00:56.208Z,Gaming Laptop,Electronics,North,75000,5,80724.57,9,641250,565175.89,76074.11
2025-03-14T05:00:56.208Z,Smart Glasses,Wearables,West,12000,25,13762.83,5,45000,44056.75,943.25
2025-12-23T05:00:56.208Z,Gaming Laptop,Electronics,East,75000,20,64746.87,1,60000,58350.39,1649.61
2025-12-03T05:00:56.208Z,Premium Mobile,Electronics,East,40000,10,37839.76,4,144000,126198.03,17801.97
2025-03-14T05:00:56.208Z,Laptop,Electronics,South,50000,5,52099.91,6,285000,237866.11,47133.89
2025-09-19T05:00:56.208Z,Smart Glasses,Wearables,South,12000,20,12754.59,9,86400,80303.1,6096.9
2025-07-23T05:00:56.208Z,Laptop,Electronics,North,50000,0,42583.38,1,50000,39417.07,10582.93
2025-06-26T05:00:56.208Z,Mobile,Electronics,West,20000,25,17464.58,8,120000,117289.75,2710.25
2025-07-08T05:00:56.208Z,Power Bank,Accessories,North,2500,40,2574.49,30,45000,45016.38,-16.38
2026-01-05T05:00:56.209Z,Power Bank,Accessories,North,2500,0,2668.66,10,25000,15130.82,9869.18
2025-12-08T05:00:56.209Z,Microwave Oven,Appliances,West,15000,40,13229.96,9,81000,115035.79,-34035.79
2025-07-24T05:00:56.209Z,Microwave Oven,Appliances,North,15000,5,15473.75,7,99750,79356.81,20393.19
2025-11-26T05:00:56.209Z,Laptop,Electronics,East,50000,30,49524.73,5,175000,207205.14,-32205.14
2025-10-09T05:00:56.209Z,Tablet,Electronics,East,25000,0,27943.37,1,25000,19183.24,5816.76
2025-09-18T05:00:56.209Z,Bluetooth Speaker,Electronics,West,4500,15,4052.42,9,34425,27727.87,6697.13
2025-03-24T05:00:56.209Z,Microwave Oven,Appliances,North,15000,15,13933.76,4,51000,47140.47,3859.53
2025-08-13T05:00:56.209Z,Microwave Oven,Appliances,Central,15000,40,13220.74,6,54000,72177.01,-18177.01
2025-05-26T05:00:56.209Z,Power Bank,Accessories,North,2500,25,2768.13,10,18750,13518.65,5231.35
2025-09-13T05:00:56.209Z,Laptop,Electronics,East,50000,15,49398.92,4,170000,161719.79,8280.21
2025-03-19T05:00:56.209Z,Tablet,Electronics,North,25000,0,23936.79,1,25000,17961.11,7038.89
2025-08-09T05:00:56.209Z,Refrigerator,Appliances,West,45000,40,40324.43,8,216000,294824.33,-78824.33
2025-02-06T05:00:56.209Z,Power Bank,Accessories,West,2500,10,2512.51,15,33750,21328.83,12421.17
2025-11-18T05:00:56.209Z,Air Conditioner,Appliances,East,42000,0,40280.59,4,168000,149485.65,18514.35
2025-06-19T05:00:56.209Z,Wireless Mouse,Accessories,North,1200,20,1287.03,26,24960,15791.07,9168.93
2025-09-29T05:00:56.209Z,Premium Mobile,Electronics,South,40000,30,42217.98,7,196000,196373.37,-373.37
2025-11-03T05:00:56.209Z,Keyboard,Accessories,South,1800,30,1755.02,13,16380,11881.12,4498.88
2025-12-08T05:00:56.210Z,Fitness Band,Wearables,West,3500,15,3309.83,9,26775,19696.69,7078.31
2025-04-21T05:00:56.210Z,Smartwatch,Electronics,East,8000,0,7263.66,4,32000,21602.48,10397.52
2025-10-31T05:00:56.210Z,Bluetooth Speaker,Electronics,Central,4500,20,4763.21,8,28800,23124.27,5675.73
2025-07-04T05:00:56.210Z,Washing Machine,Appliances,Central,30000,15,29025.19,3,76500,76932.3,-432.3
2025-07-31T05:00:56.210Z,Headphones,Electronics,South,3000,25,2849.26,11,24750,20497.66,4252.34
2025-12-08T05:00:56.210Z,Power Bank,Accessories,Central,2500,15,2469.07,7,14875,9398.25,5476.75
2025-11-17T05:00:56.210Z,Tablet,Electronics,East,25000,40,22810.64,1,15000,19542.74,-4542.74
2025-10-25T05:00:56.210Z,Gaming Laptop,Electronics,South,75000,40,70080.92,3,135000,188493.23,-53493.23
2025-11-01T05:00:56.210Z,Wireless Mouse,Accessories,East,1200,25,1272.6,37,33300,23375.46,9924.54
2025-05-22T05:00:56.210Z,Bluetooth Speaker,Electronics,South,4500,10,4532.79,2,8100,5979.84,2120.16
2025-01-23T05:00:56.210Z,Smartwatch,Electronics,East,8000,30,8512.64,4,22400,22507.89,-107.89
2025-08-06T05:00:56.210Z,Headphones,Electronics,East,3000,15,3094.59,1,2550,1950.26,599.74
2025-01-27T05:00:56.210Z,Keyboard,Accessories,South,1800,5,1773.35,9,15390,9149.19,6240.81
2025-02-26T05:00:56.210Z,Wireless Mouse,Accessories,East,1200,20,1328.19,25,24000,14643.55,9356.45
2025-08-26T05:00:56.210Z,Bluetooth Speaker,Electronics,South,4500,25,4447.4,2,6750,5746.02,1003.98
2025-06-26T05:00:56.211Z,Smartwatch,Electronics,South,8000,15,8880.37,5,34000,27682.25,6317.75
2025-12-29T05:00:56.211Z,Mobile,Electronics,South,20000,30,19547.86,11,154000,167863.2,-13863.2
2025-11-11T05:00:56.211Z,Power Bank,Accessories,West,2500,40,2302.11,11,16500,16929.11,-429.11
2025-07-24T05:00:56.211Z,Keyboard,Accessories,Central,1800,15,1627.32,17,26010,17585.82,8424.18
2026-01-04T05:00:56.211Z,Keyboard,Accessories,South,1800,15,1844.32,23,35190,22060.07,13129.93
2025-09-01T05:00:56.211Z,Gaming Laptop,Electronics,East,75000,40,82116.04,6,270000,380098.23,-110098.23
2025-11-04T05:00:56.211Z,Gaming Laptop,Electronics,East,75000,0,64675.11,2,150000,122972.45,27027.55
2025-08-09T05:00:56.211Z,Smart Glasses,Wearables,South,12000,15,11811.29,5,51000,44065.76,6934.24
2025-02-02T05:00:56.211Z,Tablet,Electronics,East,25000,5,26197.39,5,118750,100124.35,18625.65
2025-06-19T05:00:56.211Z,Refrigerator,Appliances,East,45000,25,50094.17,1,33750,40389.8,-6639.8
2025-04-21T05:00:56.211Z,Smart Glasses,Wearables,East,12000,30,12554.45,11,92400,92216.62,183.38
2025-06-08T05:00:56.211Z,Keyboard,Accessories,North,1800,30,1663.97,20,25200,20602.85,4597.15
2025-10-15T05:00:56.212Z,Mobile,Electronics,West,20000,40,20460.8,2,24000,28955.57,-4955.57
2025-07-25T05:00:56.212Z,Mobile,Electronics,South,20000,25,19769.31,4,60000,60374.6,-374.6
2025-03-13T05:00:56.212Z,Smartwatch,Electronics,East,8000,20,7561.7,5,32000,28654.99,3345.01
2026-01-13T05:00:56.212Z,Wireless Mouse,Accessories,East,1200,20,1061.94,9,8640,5433.94,3206.06
2025-03-05T05:00:56.212Z,Power Bank,Accessories,Central,2500,40,2469.96,31,46500,47332.13,-832.13
2025-12-21T05:00:56.212Z,Tablet,Electronics,South,25000,5,27684.6,7,166250,126356.31,39893.69
2025-07-24T05:00:56.212Z,Headphones,Electronics,West,3000,20,3191.77,11,26400,19920.86,6479.14
2025-02-08T05:00:56.212Z,Power Bank,Accessories,East,2500,20,2580.63,27,54000,39915.17,14084.83
2025-11-15T05:00:56.212Z,Mobile,Electronics,West,20000,25,18613.13,9,135000,136136.27,-1136.27
2025-01-20T05:00:56.212Z,Smart Glasses,Wearables,West,12000,5,11383.19,6,68400,50449.73,17950.27
2025-06-03T05:00:56.212Z,Mobile,Electronics,Central,20000,40,22583.7,4,48000,60251.57,-12251.57
2025-08-30T05:00:56.212Z,Mobile,Electronics,West,20000,20,18386.58,11,176000,166637.15,9362.85
2025-08-24T05:00:56.212Z,Wireless Mouse,Accessories,North,1200,15,1203.24,11,11220,6776.52,4443.48
2025-03-04T05:00:56.212Z,Premium Mobile,Electronics,East,40000,5,41380.42,1,38000,31574.75,6425.25
2025-07-24T05:00:56.212Z,Wireless Mouse,Accessories,East,1200,10,1022.6,5,5400,2985.01,2414.99
2025-06-22T05:00:56.213Z,Mobile,Electronics,North,20000,10,19920.25,4,72000,54049.12,17950.88
2025-06-20T05:00:56.213Z,Headphones,Electronics,East,3000,40,2560.31,6,10800,11150.91,-350.91
2025-04-09T05:00:56.213Z,Refrigerator,Appliances,West,45000,10,49390.77,6,243000,233476.49,9523.51
2025-03-12T05:00:56.213Z,Wireless Mouse,Accessories,East,1200,15,1156.77,9,9180,5268.94,3911.06
2025-10-22T05:00:56.213Z,Washing Machine,Appliances,Central,30000,0,28413.45,5,150000,131218.44,18781.56
2025-12-06T05:00:56.213Z,Mobile,Electronics,Central,20000,40,22065.98,6,72000,82473.78,-10473.78
2025-09-09T05:00:56.213Z,Air Conditioner,Appliances,South,42000,10,46731.51,1,37800,34231.73,3568.27
2025-11-25T05:00:56.213Z,Laptop,Electronics,West,50000,25,47631.22,2,75000,75895.7,-895.7
2026-01-12T05:00:56.213Z,Headphones,Electronics,South,3000,30,3113.1,2,4200,3623.78,576.22
2025-11-22T05:00:56.213Z,Wireless Mouse,Accessories,West,1200,10,1246.88,9,9720,5889.98,3830.02
2025-11-26T05:00:56.213Z,Air Conditioner,Appliances,Central,42000,15,36164.65,4,142800,154923.09,-12123.09
2025-11-17T05:00:56.213Z,Bluetooth Speaker,Electronics,South,4500,25,4067.17,9,30375,26740.05,3634.95
2025-08-31T05:00:56.213Z,Gaming Laptop,Electronics,North,75000,5,72115.59,1,71250,58233.16,13016.84
2025-11-27T05:00:56.213Z,Tablet,Electronics,South,25000,0,28006.66,1,25000,19606.14,5393.86
2025-10-21T05:00:56.214Z,Tablet,Electronics,West,25000,25,24082.45,11,206250,215579.82,-9329.82
2025-12-06T05:00:56.214Z,Gaming Laptop,Electronics,North,75000,15,74839.82,1,63750,60444.76,3305.24
2025-06-15T05:00:56.214Z,Tablet,Electronics,South,25000,10,22534.22,4,90000,72006.66,17993.34
2025-10-15T05:00:56.214Z,Smart Glasses,Wearables,South,12000,20,12875.23,9,86400,76887.61,9512.39
2025-04-08T05:00:56.214Z,Laptop,Electronics,Central,50000,40,48395.47,2,60000,81137.61,-21137.61
2025-04-29T05:00:56.214Z,Wireless Mouse,Accessories,West,1200,0,1070.6,14,16800,8375.25,8424.75
2025-08-26T05:00:56.214Z,Premium Mobile,Electronics,East,40000,10,39333.64,3,108000,87392.68,20607.32
2025-03-29T05:00:56.214Z,Gaming Laptop,Electronics,West,75000,15,66931.88,5,318750,309697.57,9052.43
2025-06-04T05:00:56.214Z,Refrigerator,Appliances,West,45000,25,43868.53,2,67500,73655.35,-6155.35
2025-02-18T05:00:56.214Z,Premium Mobile,Electronics,West,40000,40,37295.62,2,48000,62527.97,-14527.97
2025-12-20T05:00:56.214Z,Premium Mobile,Electronics,East,40000,5,39148.08,6,228000,169128.78,58871.22
2025-09-19T05:00:56.214Z,Power Bank,Accessories,South,2500,20,2293.52,10,20000,13295.94,6704.06
2025-01-26T05:00:56.214Z,Wireless Mouse,Accessories,South,1200,25,1311.07,52,46800,31461.1,15338.9
2025-11-10T05:00:56.214Z,Wireless Mouse,Accessories,West,1200,25,1171.54,25,22500,16374.5,6125.5
2025-10-19T05:00:56.214Z,Keyboard,Accessories,North,1800,15,1740.04,12,18360,11961.92,6398.08
2025-09-19T05:00:56.214Z,Air Conditioner,Appliances,West,42000,40,40194.17,7,176400,245673.71,-69273.71
2025-09-03T05:00:56.215Z,Fitness Band,Wearables,West,3500,0,3882.5,7,24500,14958.13,9541.87
2026-01-17T05:00:56.215Z,Power Bank,Accessories,East,2500,25,2814.91,6,11250,8653.17,2596.83
2025-11-03T05:00:56.215Z,Microwave Oven,Appliances,North,15000,25,14338.43,8,90000,95963.83,-5963.83
2025-10-03T05:00:56.215Z,Keyboard,Accessories,North,1800,15,1909.61,24,36720,22845.87,13874.13
2025-08-04T05:00:56.215Z,Laptop,Electronics,East,50000,40,44804.57,3,90000,116660.15,-26660.15
2025-07-19T05:00:56.215Z,Power Bank,Accessories,West,2500,20,2168.33,30,60000,44251.58,15748.42
2025-08-23T05:00:56.215Z,Microwave Oven,Appliances,West,15000,5,16397.56,5,71250,62159.36,9090.64
2025-11-23T05:00:56.215Z,Gaming Laptop,Electronics,South,75000,20,64716.03,5,300000,314045.83,-14045.83
2025-02-09T05:00:56.215Z,Smartwatch,Electronics,East,8000,25,8470.26,3,18000,15497.08,2502.92
2025-08-23T05:00:56.215Z,Washing Machine,Appliances,West,30000,30,31492.45,5,105000,120078.07,-15078.07
2025-06-08T05:00:56.215Z,Microwave Oven,Appliances,South,15000,10,13919.41,3,40500,38457.51,2042.49
2025-08-14T05:00:56.215Z,Laptop,Electronics,North,50000,30,50578.64,5,175000,196299.04,-21299.04
2025-12-04T05:00:56.215Z,Premium Mobile,Electronics,Central,40000,40,40708.22,4,96000,121251.75,-25251.75
2025-07-27T05:00:56.215Z,Bluetooth Speaker,Electronics,West,4500,15,4927.74,5,19125,14577.15,4547.85
2025-11-07T05:00:56.215Z,Smart Glasses,Wearables,South,12000,10,13732.93,7,75600,56858.48,18741.52
2025-05-18T05:00:56.215Z,Smart Glasses,Wearables,Central,12000,10,10741.53,10,108000,85303.88,22696.12
2025-08-22T05:00:56.216Z,Refrigerator,Appliances,West,45000,0,50134.23,3,135000,122197.29,12802.71
2026-01-04T05:00:56.216Z,Keyboard,Accessories,Central,1800,25,1656.71,10,13500,10099.22,3400.78
